destination,mode,time,region,type,Total,EJ,Non-EJ,Ratio Aggregation Area,Ratio MPO
Higher Education,Walk,60,MPO,Total households,18513.371,NA,NA,NA,NA
Higher Education,Walk,60,MPO,"Minority status, adult",NA,24714.655,15590.966,NA,1.585
Higher Education,Walk,60,MPO,Minority status,NA,22602.292,14288.212,NA,1.582
Higher Education,Walk,60,MPO,"Income status, adult",NA,28274.208,16064.003,NA,1.76
Higher Education,Walk,60,MPO,Income status,NA,25855.899,14870.404,NA,1.739
Higher Education,Walk,60,MPO,Household vehicles,NA,44071.062,13684.684,NA,3.22
"Open Space, all parks",Bike,15,MPO,"Total population, adult",77.091,NA,NA,NA,NA
"Open Space, all parks",Bike,15,MPO,Total population,73.974,NA,NA,NA,NA
"Open Space, all parks",Bike,15,MPO,Total households,77.216,NA,NA,NA,NA
"Open Space, all parks",Bike,15,MPO,"Minority status, adult",NA,89.057,71.671,NA,1.243
"Open Space, all parks",Bike,15,MPO,Minority status,NA,84.512,68.667,NA,1.231
"Open Space, all parks",Bike,15,MPO,"Income status, adult",NA,93.695,73.089,NA,1.282
"Open Space, all parks",Bike,15,MPO,Income status,NA,88.111,70.429,NA,1.251
"Open Space, all parks",Bike,15,MPO,Household vehicles,NA,124.705,68.246,NA,1.827
"Open Space, all parks",Bike,30,MPO,"Total population, adult",322.881,NA,NA,NA,NA
"Open Space, all parks",Bike,30,MPO,Total population,311.046,NA,NA,NA,NA
"Open Space, all parks",Bike,30,MPO,Total households,321.558,NA,NA,NA,NA
"Open Space, all parks",Bike,30,MPO,"Minority status, adult",NA,384.601,294.914,NA,1.304
"Open Space, all parks",Bike,30,MPO,Minority status,NA,366.362,283.183,NA,1.294
"Open Space, all parks",Bike,30,MPO,"Income status, adult",NA,396.857,305.045,NA,1.301
"Open Space, all parks",Bike,30,MPO,Income status,NA,376.394,294.655,NA,1.277
"Open Space, all parks",Bike,30,MPO,Household vehicles,NA,511.37,285.681,NA,1.79
"Open Space, all parks",Bike,45,MPO,"Total population, adult",719.737,NA,NA,NA,NA
"Open Space, all parks",Bike,45,MPO,Total population,696.21,NA,NA,NA,NA
"Open Space, all parks",Bike,45,MPO,Total households,718.918,NA,NA,NA,NA
"Open Space, all parks",Bike,45,MPO,"Minority status, adult",NA,856.729,657.666,NA,1.303
"Open Space, all parks",Bike,45,MPO,Minority status,NA,820.469,633.625,NA,1.295
"Open Space, all parks",Bike,45,MPO,"Income status, adult",NA,870.623,683.359,NA,1.274
"Open Space, all parks",Bike,45,MPO,Income status,NA,831.714,662.224,NA,1.256
"Open Space, all parks",Bike,45,MPO,Household vehicles,NA,1107.212,645.535,NA,1.715
"Open Space, all parks",Bike,60,MPO,"Total population, adult",1215.876,NA,NA,NA,NA
"Open Space, all parks",Bike,60,MPO,Total population,1182.14,NA,NA,NA,NA
"Open Space, all parks",Bike,60,MPO,Total households,1214.296,NA,NA,NA,NA
"Open Space, all parks",Bike,60,MPO,"Minority status, adult",NA,1433.674,1117.189,NA,1.283
"Open Space, all parks",Bike,60,MPO,Minority status,NA,1382.335,1081.304,NA,1.278
"Open Space, all parks",Bike,60,MPO,"Income status, adult",NA,1435.275,1162.976,NA,1.234
"Open Space, all parks",Bike,60,MPO,Income status,NA,1382.017,1132.004,NA,1.221
"Open Space, all parks",Bike,60,MPO,Household vehicles,NA,1770.753,1109.131,NA,1.597
"Open Space, all parks",Drive,15,MPO,"Total population, adult",1640.437,NA,NA,NA,NA
"Open Space, all parks",Drive,15,MPO,Total population,1600.427,NA,NA,NA,NA
"Open Space, all parks",Drive,15,MPO,Total households,1641.8,NA,NA,NA,NA
"Open Space, all parks",Drive,15,MPO,"Minority status, adult",NA,1981.91,1485.73,NA,1.334
"Open Space, all parks",Drive,15,MPO,Minority status,NA,1922.724,1438.114,NA,1.337
"Open Space, all parks",Drive,15,MPO,"Income status, adult",NA,1971.864,1560.539,NA,1.264
"Open Space, all parks",Drive,15,MPO,Income status,NA,1925.03,1519.023,NA,1.267
"Open Space, all parks",Drive,15,MPO,Household vehicles,NA,2409.007,1496.845,NA,1.609
"Open Space, all parks",Drive,30,MPO,"Total population, adult",6575.051,NA,NA,NA,NA
"Open Space, all parks",Drive,30,MPO,Total population,6516.253,NA,NA,NA,NA
"Open Space, all parks",Drive,30,MPO,Total households,6563.182,NA,NA,NA,NA
"Open Space, all parks",Drive,30,MPO,"Minority status, adult",NA,7292.864,6249.727,NA,1.167
"Open Space, all parks",Drive,30,MPO,Minority status,NA,7203.98,6169.788,NA,1.168
"Open Space, all parks",Drive,30,MPO,"Income status, adult",NA,7075.335,6454.346,NA,1.096
"Open Space, all parks",Drive,30,MPO,Income status,NA,7009.763,6392.387,NA,1.097
"Open Space, all parks",Drive,30,MPO,Household vehicles,NA,7742.716,6340.2,NA,1.221
"Open Space, all parks",Drive,45,MPO,"Total population, adult",11884.029,NA,NA,NA,NA
"Open Space, all parks",Drive,45,MPO,Total population,11834.624,NA,NA,NA,NA
"Open Space, all parks",Drive,45,MPO,Total households,11865.428,NA,NA,NA,NA
"Open Space, all parks",Drive,45,MPO,"Minority status, adult",NA,12630.564,11545.688,NA,1.094
"Open Space, all parks",Drive,45,MPO,Minority status,NA,12546.723,11475.88,NA,1.093
"Open Space, all parks",Drive,45,MPO,"Income status, adult",NA,12339.286,11774.173,NA,1.048
"Open Space, all parks",Drive,45,MPO,Income status,NA,12279.141,11723.038,NA,1.047
"Open Space, all parks",Drive,45,MPO,Household vehicles,NA,13004.962,11649.989,NA,1.116
"Open Space, all parks",Drive,60,MPO,"Total population, adult",14995.554,NA,NA,NA,NA
"Open Space, all parks",Drive,60,MPO,Total population,14973.14,NA,NA,NA,NA
"Open Space, all parks",Drive,60,MPO,Total households,14982.072,NA,NA,NA,NA
"Open Space, all parks",Drive,60,MPO,"Minority status, adult",NA,15494.889,14769.289,NA,1.049
"Open Space, all parks",Drive,60,MPO,Minority status,NA,15453.921,14730.974,NA,1.049
"Open Space, all parks",Drive,60,MPO,"Income status, adult",NA,15279.923,14926.964,NA,1.024
"Open Space, all parks",Drive,60,MPO,Income status,NA,15264.517,14900.03,NA,1.024
"Open Space, all parks",Drive,60,MPO,Household vehicles,NA,15612.807,14862.863,NA,1.05
"Open Space, all parks",Transit (All modes),15,MPO,"Total population, adult",23.804,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),15,MPO,Total population,22.517,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),15,MPO,Total households,23.912,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),15,MPO,"Minority status, adult",NA,28.16,21.831,NA,1.29
"Open Space, all parks",Transit (All modes),15,MPO,Minority status,NA,26.265,20.63,NA,1.273
"Open Space, all parks",Transit (All modes),15,MPO,"Income status, adult",NA,31.357,21.984,NA,1.426
"Open Space, all parks",Transit (All modes),15,MPO,Income status,NA,28.919,20.912,NA,1.383
"Open Space, all parks",Transit (All modes),15,MPO,Household vehicles,NA,44.655,19.995,NA,2.233
"Open Space, all parks",Transit (All modes),30,MPO,"Total population, adult",145.446,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),30,MPO,Total population,137.674,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),30,MPO,Total households,145.795,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),30,MPO,"Minority status, adult",NA,181.343,129.186,NA,1.404
"Open Space, all parks",Transit (All modes),30,MPO,Minority status,NA,169.535,121.631,NA,1.394
"Open Space, all parks",Transit (All modes),30,MPO,"Income status, adult",NA,195.163,133.464,NA,1.462
"Open Space, all parks",Transit (All modes),30,MPO,Income status,NA,182.021,126.555,NA,1.438
"Open Space, all parks",Transit (All modes),30,MPO,Household vehicles,NA,279.909,120.463,NA,2.324
"Open Space, all parks",Transit (All modes),45,MPO,"Total population, adult",441.787,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),45,MPO,Total population,418.636,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),45,MPO,Total households,445.396,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),45,MPO,"Minority status, adult",NA,585.802,376.552,NA,1.556
"Open Space, all parks",Transit (All modes),45,MPO,Minority status,NA,550.497,352.24,NA,1.563
"Open Space, all parks",Transit (All modes),45,MPO,"Income status, adult",NA,608.649,401.573,NA,1.516
"Open Space, all parks",Transit (All modes),45,MPO,Income status,NA,577.072,378.914,NA,1.523
"Open Space, all parks",Transit (All modes),45,MPO,Household vehicles,NA,873.487,364.539,NA,2.396
"Open Space, all parks",Transit (All modes),60,MPO,"Total population, adult",946.223,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),60,MPO,Total population,903.712,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),60,MPO,Total households,952.628,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),60,MPO,"Minority status, adult",NA,1286.609,792.033,NA,1.624
"Open Space, all parks",Transit (All modes),60,MPO,Minority status,NA,1221.552,743.668,NA,1.643
"Open Space, all parks",Transit (All modes),60,MPO,"Income status, adult",NA,1305.348,859.67,NA,1.518
"Open Space, all parks",Transit (All modes),60,MPO,Income status,NA,1256.667,815.219,NA,1.542
"Open Space, all parks",Transit (All modes),60,MPO,Household vehicles,NA,1783.647,795.665,NA,2.242
"Open Space, all parks",Transit (Bus and RT only),15,MPO,"Total population, adult",23.804,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),15,MPO,Total population,22.517,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),15,MPO,Total households,23.912,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),15,MPO,"Minority status, adult",NA,28.16,21.831,NA,1.29
"Open Space, all parks",Transit (Bus and RT only),15,MPO,Minority status,NA,26.265,20.63,NA,1.273
"Open Space, all parks",Transit (Bus and RT only),15,MPO,"Income status, adult",NA,31.357,21.984,NA,1.426
"Open Space, all parks",Transit (Bus and RT only),15,MPO,Income status,NA,28.919,20.912,NA,1.383
"Open Space, all parks",Transit (Bus and RT only),15,MPO,Household vehicles,NA,44.655,19.995,NA,2.233
"Open Space, all parks",Transit (Bus and RT only),30,MPO,"Total population, adult",145.328,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),30,MPO,Total population,137.557,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),30,MPO,Total households,145.666,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),30,MPO,"Minority status, adult",NA,181.118,129.117,NA,1.403
"Open Space, all parks",Transit (Bus and RT only),30,MPO,Minority status,NA,169.314,121.567,NA,1.393
"Open Space, all parks",Transit (Bus and RT only),30,MPO,"Income status, adult",NA,194.958,133.367,NA,1.462
"Open Space, all parks",Transit (Bus and RT only),30,MPO,Income status,NA,181.806,126.464,NA,1.438
"Open Space, all parks",Transit (Bus and RT only),30,MPO,Household vehicles,NA,279.611,120.366,NA,2.323
"Open Space, all parks",Transit (Bus and RT only),45,MPO,"Total population, adult",439.782,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),45,MPO,Total population,416.652,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),45,MPO,Total households,443.342,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),45,MPO,"Minority status, adult",NA,582.378,375.189,NA,1.552
"Open Space, all parks",Transit (Bus and RT only),45,MPO,Minority status,NA,547.139,350.949,NA,1.559
"Open Space, all parks",Transit (Bus and RT only),45,MPO,"Income status, adult",NA,605.665,399.803,NA,1.515
"Open Space, all parks",Transit (Bus and RT only),45,MPO,Income status,NA,573.955,377.215,NA,1.522
"Open Space, all parks",Transit (Bus and RT only),45,MPO,Household vehicles,NA,869.776,362.797,NA,2.397
"Open Space, all parks",Transit (Bus and RT only),60,MPO,"Total population, adult",935.466,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),60,MPO,Total population,893.176,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),60,MPO,Total households,941.694,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),60,MPO,"Minority status, adult",NA,1269.96,783.946,NA,1.62
"Open Space, all parks",Transit (Bus and RT only),60,MPO,Minority status,NA,1205.298,736.012,NA,1.638
"Open Space, all parks",Transit (Bus and RT only),60,MPO,"Income status, adult",NA,1289.4,850.164,NA,1.517
"Open Space, all parks",Transit (Bus and RT only),60,MPO,Income status,NA,1240.593,806.072,NA,1.539
"Open Space, all parks",Transit (Bus and RT only),60,MPO,Household vehicles,NA,1763.858,786.403,NA,2.243
"Open Space, all parks",Walk,15,MPO,"Total population, adult",22.755,NA,NA,NA,NA
"Open Space, all parks",Walk,15,MPO,Total population,21.572,NA,NA,NA,NA
"Open Space, all parks",Walk,15,MPO,Total households,22.865,NA,NA,NA,NA
"Open Space, all parks",Walk,15,MPO,"Minority status, adult",NA,26.732,20.953,NA,1.276
"Open Space, all parks",Walk,15,MPO,Minority status,NA,25.01,19.841,NA,1.261
"Open Space, all parks",Walk,15,MPO,"Income status, adult",NA,29.631,21.097,NA,1.404
"Open Space, all parks",Walk,15,MPO,Income status,NA,27.412,20.108,NA,1.363
"Open Space, all parks",Walk,15,MPO,Household vehicles,NA,41.824,19.284,NA,2.169
"Open Space, all parks",Walk,30,MPO,"Total population, adult",95.145,NA,NA,NA,NA
"Open Space, all parks",Walk,30,MPO,Total population,90.951,NA,NA,NA,NA
"Open Space, all parks",Walk,30,MPO,Total households,95.285,NA,NA,NA,NA
"Open Space, all parks",Walk,30,MPO,"Minority status, adult",NA,113.038,87.041,NA,1.299
"Open Space, all parks",Walk,30,MPO,Minority status,NA,106.83,82.956,NA,1.288
"Open Space, all parks",Walk,30,MPO,"Income status, adult",NA,120.973,88.921,NA,1.36
"Open Space, all parks",Walk,30,MPO,Income status,NA,113.624,85.267,NA,1.333
"Open Space, all parks",Walk,30,MPO,Household vehicles,NA,163.759,82.35,NA,1.989
"Open Space, all parks",Walk,45,MPO,"Total population, adult",217.786,NA,NA,NA,NA
"Open Space, all parks",Walk,45,MPO,Total population,209.166,NA,NA,NA,NA
"Open Space, all parks",Walk,45,MPO,Total households,217.316,NA,NA,NA,NA
"Open Space, all parks",Walk,45,MPO,"Minority status, adult",NA,262.455,197.55,NA,1.329
"Open Space, all parks",Walk,45,MPO,Minority status,NA,249.243,188.984,NA,1.319
"Open Space, all parks",Walk,45,MPO,"Income status, adult",NA,276.174,203.712,NA,1.356
"Open Space, all parks",Walk,45,MPO,Income status,NA,261.595,196.02,NA,1.335
"Open Space, all parks",Walk,45,MPO,Household vehicles,NA,362.006,189.977,NA,1.906
"Open Space, all parks",Walk,60,MPO,"Total population, adult",389.267,NA,NA,NA,NA
"Open Space, all parks",Walk,60,MPO,Total population,375.068,NA,NA,NA,NA
"Open Space, all parks",Walk,60,MPO,Total households,388.514,NA,NA,NA,NA
"Open Space, all parks",Walk,60,MPO,"Minority status, adult",NA,470.478,352.475,NA,1.335
"Open Space, all parks",Walk,60,MPO,Minority status,NA,448.648,338.014,NA,1.327
"Open Space, all parks",Walk,60,MPO,"Income status, adult",NA,487.954,365.478,NA,1.335
"Open Space, all parks",Walk,60,MPO,Income status,NA,465.017,352.513,NA,1.319
"Open Space, all parks",Walk,60,MPO,Household vehicles,NA,632.869,342.342,NA,1.849
"Open Space, paths",Bike,15,MPO,"Total population, adult",8.575,NA,NA,NA,NA
"Open Space, paths",Bike,15,MPO,Total population,8.244,NA,NA,NA,NA
"Open Space, paths",Bike,15,MPO,Total households,8.65,NA,NA,NA,NA
"Open Space, paths",Bike,15,MPO,"Minority status, adult",NA,10.033,7.915,NA,1.268
"Open Space, paths",Bike,15,MPO,Minority status,NA,9.577,7.573,NA,1.265
"Open Space, paths",Bike,15,MPO,"Income status, adult",NA,10.51,8.109,NA,1.296
"Open Space, paths",Bike,15,MPO,Income status,NA,10.036,7.795,NA,1.287
"Open Space, paths",Bike,15,MPO,Household vehicles,NA,13.373,7.758,NA,1.724
"Open Space, paths",Bike,30,MPO,"Total population, adult",39.456,NA,NA,NA,NA
"Open Space, paths",Bike,30,MPO,Total population,38.128,NA,NA,NA,NA
"Open Space, paths",Bike,30,MPO,Total households,39.522,NA,NA,NA,NA
"Open Space, paths",Bike,30,MPO,"Minority status, adult",NA,48.281,35.459,NA,1.362
"Open Space, paths",Bike,30,MPO,Minority status,NA,46.275,34.025,NA,1.36
"Open Space, paths",Bike,30,MPO,"Income status, adult",NA,48.884,37.184,NA,1.315
"Open Space, paths",Bike,30,MPO,Income status,NA,47.028,35.896,NA,1.31
"Open Space, paths",Bike,30,MPO,Household vehicles,NA,62.394,35.2,NA,1.773
"Open Space, paths",Bike,45,MPO,"Total population, adult",88.045,NA,NA,NA,NA
"Open Space, paths",Bike,45,MPO,Total population,85.323,NA,NA,NA,NA
"Open Space, paths",Bike,45,MPO,Total households,87.972,NA,NA,NA,NA
"Open Space, paths",Bike,45,MPO,"Minority status, adult",NA,107.244,79.346,NA,1.352
"Open Space, paths",Bike,45,MPO,Minority status,NA,103.079,76.38,NA,1.35
"Open Space, paths",Bike,45,MPO,"Income status, adult",NA,107.901,83.258,NA,1.296
"Open Space, paths",Bike,45,MPO,Income status,NA,104.159,80.599,NA,1.292
"Open Space, paths",Bike,45,MPO,Household vehicles,NA,135.31,79.027,NA,1.712
"Open Space, paths",Bike,60,MPO,"Total population, adult",148.455,NA,NA,NA,NA
"Open Space, paths",Bike,60,MPO,Total population,144.38,NA,NA,NA,NA
"Open Space, paths",Bike,60,MPO,Total households,148.435,NA,NA,NA,NA
"Open Space, paths",Bike,60,MPO,"Minority status, adult",NA,178.428,134.874,NA,1.323
"Open Space, paths",Bike,60,MPO,Minority status,NA,172.232,130.352,NA,1.321
"Open Space, paths",Bike,60,MPO,"Income status, adult",NA,178.841,141.129,NA,1.267
"Open Space, paths",Bike,60,MPO,Income status,NA,173.138,137.167,NA,1.262
"Open Space, paths",Bike,60,MPO,Household vehicles,NA,221.071,134.71,NA,1.641
"Open Space, paths",Drive,15,MPO,"Total population, adult",195.391,NA,NA,NA,NA
"Open Space, paths",Drive,15,MPO,Total population,190.359,NA,NA,NA,NA
"Open Space, paths",Drive,15,MPO,Total households,195.695,NA,NA,NA,NA
"Open Space, paths",Drive,15,MPO,"Minority status, adult",NA,236.909,176.583,NA,1.342
"Open Space, paths",Drive,15,MPO,Minority status,NA,229.624,170.586,NA,1.346
"Open Space, paths",Drive,15,MPO,"Income status, adult",NA,238.435,185.016,NA,1.289
"Open Space, paths",Drive,15,MPO,Income status,NA,232.989,179.669,NA,1.297
"Open Space, paths",Drive,15,MPO,Household vehicles,NA,292.805,177.349,NA,1.651
"Open Space, paths",Drive,30,MPO,"Total population, adult",789.148,NA,NA,NA,NA
"Open Space, paths",Drive,30,MPO,Total population,782.269,NA,NA,NA,NA
"Open Space, paths",Drive,30,MPO,Total households,788.029,NA,NA,NA,NA
"Open Space, paths",Drive,30,MPO,"Minority status, adult",NA,876.928,749.369,NA,1.17
"Open Space, paths",Drive,30,MPO,Minority status,NA,866.721,739.728,NA,1.172
"Open Space, paths",Drive,30,MPO,"Income status, adult",NA,853.313,773.671,NA,1.103
"Open Space, paths",Drive,30,MPO,Income status,NA,847.095,766.003,NA,1.106
"Open Space, paths",Drive,30,MPO,Household vehicles,NA,931.738,760.866,NA,1.225
"Open Space, paths",Drive,45,MPO,"Total population, adult",1427.226,NA,NA,NA,NA
"Open Space, paths",Drive,45,MPO,Total population,1420.673,NA,NA,NA,NA
"Open Space, paths",Drive,45,MPO,Total households,1424.97,NA,NA,NA,NA
